text,label
Sun Dec 18 05 08 21 0000 2016,rt @maiajace: not to be that guy but superlane &amp; karolsen are the superior kara ships 😴😴
Sun Dec 18 05 06 47 0000 2016,rt @pansexualbell: you lost your dad girl i know how that feels........i lost my mom tryna deal with that still...... https://t.co/rqqmwsku…
Sun Dec 18 05 02 42 0000 2016,@cameronhoodkin i have truly been enlightened and fucked up tonight thank u
Sun Dec 18 05 00 48 0000 2016,@adclaidekanes i almsit said nicholas cage i cnat rhetahe but still
Sun Dec 18 05 00 25 0000 2016,a walk to remember should've been nicholas sparks' flagship movie .
Sun Dec 18 04 58 43 0000 2016,@naesheims stop i know
Sun Dec 18 03 08 14 0000 2016,i can 100% believe this https://t.co/l2nl4zqkvz
Sun Dec 18 03 07 10 0000 2016,@cameronhoodkin we won't talk about this here in the open but i know
Sun Dec 18 03 06 08 0000 2016,@cameronhoodkin no offense but shut up before i die ? maybe mayhaps
Sun Dec 18 03 00 26 0000 2016,"""you came back for me, i love you so much"" https://t.co/dk8twegksc"
Sun Dec 18 02 57 12 0000 2016,"i miss scira so bad,,,,, https://t.co/e1lu0blqo2"
Sun Dec 18 02 54 28 0000 2016,rt @michaelbjordans: y'all when will teen wolf fans learn that oscars are for films https://t.co/npo3yzvmwp
Sun Dec 18 02 54 19 0000 2016,"rt @jugheadjomes: lydia, poc????? person of cracker??? https://t.co/ibmfazvfjb"
Sun Dec 18 02 53 26 0000 2016,rt @kirasposey: i cant fucking believe how much they love each other https://t.co/6vapnnfxzf
Sun Dec 18 02 52 32 0000 2016,rt @kirasposey: they just wanted a happy unproblematic senior year together??? they just wanted to focus on school and each other and then…
Sun Dec 18 02 52 19 0000 2016,rt @kirasposey: they find so much comfort in each other????? https://t.co/hjo0k49lz0
Sun Dec 18 02 52 16 0000 2016,rt @kirasposey: i  cant believe https://t.co/2ihetux1o8
Sun Dec 18 02 52 13 0000 2016,rt @kirasposey: i cant fuckign br athe https://t.co/sjairedlsx
Sun Dec 18 02 51 52 0000 2016,rt @kirasposey: so motherfucking pure i love and miss them so much https://t.co/cqyflzpcrb
Sun Dec 18 02 51 46 0000 2016,"rt @tvline: 2016 in review: best siblings — #thisisus' ""the big 3"" https://t.co/1vksvxsvpb https://t.co/dc9scykt0l"
Sun Dec 18 02 50 34 0000 2016,@naesheims im still alighign so hard at this
Sun Dec 18 02 50 23 0000 2016,rt @naesheims: when italians do the thing https://t.co/7aytwnjk5b
Sun Dec 18 02 49 19 0000 2016,@lydiamcrtins ok nice
Sun Dec 18 02 47 46 0000 2016,"@naesheims this is about chris, henrik, matt, dom, henry and definitely others"
Sun Dec 18 02 42 37 0000 2016,@lydiamcrtins i havent seen the bangs omg does peyton also have them
Sun Dec 18 02 40 37 0000 2016,"@lydiamcrtins idk my first instinct was moretz bc i was talking to u,,, but now that u say that their lengths are similar i love"
Sun Dec 18 02 03 13 0000 2016,rt @jamesaubreys: the fact that tyler (the literal lead of the show) hasnt received the same opportunities as dylan is like the epitome of…
Sun Dec 18 01 50 20 0000 2016,"rt @infobellarke: video | in the 4th place for bellamy blake saturday: ""i do it everyday"" #the100 #bellarkemonth https://t.co/a3ypsx4zac"
Sun Dec 18 01 45 01 0000 2016,@lydiamcrtins wait chloe bennet....
Sun Dec 18 01 22 44 0000 2016,iconic talented amazing incredible  https://t.co/xmejdwkwv0
Sun Dec 18 01 04 02 0000 2016,rt @alexs_danvers: 19) why hasn't chloe bennet been casted in an upcoming star wars movie yet. i'm a good person i deserve it and chloe des…
Sun Dec 18 01 02 28 0000 2016,i love girls https://t.co/lcwnngys8h
Sun Dec 18 01 00 38 0000 2016,rt @wallswcst: my 👏🏼 boy 👏🏼 got 👏🏼 nervous 👏🏼touching 👏🏼 her 👏🏼 arm https://t.co/py0pkoo8q5
Sun Dec 18 00 59 52 0000 2016,rt @tinatbh: am i cute? no. but do i have a nice personality? also no
Sun Dec 18 00 59 40 0000 2016,@pondandrory she's always does that
Sun Dec 18 00 00 48 0000 2016,@kj_apa who's your favorite spiderman tho
Sat Dec 17 23 45 47 0000 2016,@cameronhoodkin chicken roll ?
Sat Dec 17 23 44 22 0000 2016,"@lydiamcrtins rey and tbh idk enough about the prequels or rogue one but,,,,, maybe i'll watch someday instead of predicting agdsgdh"
Sat Dec 17 23 43 21 0000 2016,"@lydiamcrtins wait i thought it was jyn,,,,,, but i feel like in my not at all expert opinion/based on what i know: it'd be leia or luke,"
Sat Dec 17 23 42 23 0000 2016,"rt @lydiamcrtins: that being said i'm in the bathroom bc i had 2 much soda but i know!!!!! jinn, rey and leia would be allie's faves if she…"
Sat Dec 17 23 41 40 0000 2016,@lydiamcrtins thats ok bc i know your types too we're garbage
Sat Dec 17 23 38 45 0000 2016,i hate u what does this mean https://t.co/rjl7sz6gnu
Sat Dec 17 23 31 01 0000 2016,@lanaslang stop why is this so funny
Sat Dec 17 23 29 11 0000 2016,@adclaidekanes but honestly u right
Sat Dec 17 23 28 52 0000 2016,"""imagine carrying a baby for 8 months and they turn out to be a bellamy blake stan"" ""you should ask abby griffin how it feels"" agshshs!!?.fh"
Sat Dec 17 23 27 14 0000 2016,i just thought about my lrt again why asjhdkahdjsjw
Sat Dec 17 23 26 56 0000 2016,"rt @baellamyclarke: we should ask abby griffin how it feels :/ 
https://t.co/vhfmqirvp4"
Sat Dec 17 23 23 31 0000 2016,rt @supermeiissa: a woman https://t.co/oltzllnli4
Sat Dec 17 23 20 54 0000 2016,"rt @alexs_danvers: 6) stop calling people ""soft"" when they complain about you being fatphobic. just admit you hate fat people and move on."
Sat Dec 17 23 20 20 0000 2016,@amy_santiagos i was literally just about to tweet this but hey @aliadler @supergirlstaff cast @adelaidekane
Sat Dec 17 23 19 08 0000 2016,rt @amy_santiagos: remember when allie and i were tweeting about adelaide being in supergirl and then she liked them hours later was that a…
Sat Dec 17 23 06 52 0000 2016,@adclaidekanes or maybe i'm just aggressively hoping she does but !!!!!
Sat Dec 17 23 06 32 0000 2016,adelaide is going to announce a new project soon i feel it in my bones
Sat Dec 17 23 01 20 0000 2016,@amy_santiagos now tweet about her getting on a pilot
Sat Dec 17 23 00 58 0000 2016,@amy_santiagos truly magical
Sat Dec 17 23 00 24 0000 2016,omg i almost @ ed myself i hate that
Sat Dec 17 23 00 01 0000 2016,@adelaidekane your hair is so cute
Sat Dec 17 22 58 35 0000 2016,yes short hair adelaide rise!!!!!!! https://t.co/46sy72r2xd
Sat Dec 17 22 57 48 0000 2016,"wow remember how recovery road was cancelled after 1 season when they had a diverse cast, engaging characters and l… https://t.co/8dnesmpgvb"
Sat Dec 17 22 15 04 0000 2016,@lydiamcrtins he's been on broadway he's really good
Sat Dec 17 22 01 43 0000 2016,@chiascorner i dont have anymore gavin memes but just know i'm bitter
Sat Dec 17 21 58 35 0000 2016,rt @beilamymoriey: shoulder touch™ https://t.co/6dyfxuk36e
Sat Dec 17 21 50 44 0000 2016,i would die for jace herondale
Sat Dec 17 21 46 16 0000 2016,rt @maevesmilay: go off https://t.co/9ijhd9fimo
Sat Dec 17 21 42 23 0000 2016,i would die for them https://t.co/kkkgjuqhib
Sat Dec 17 21 26 27 0000 2016,rt @alyciajdebnam: 99 point 9 percent of these fuckboys cant fuck me ch ch dun dun dun damn dun dun dun bitch https://t.co/f8zbedgl6a
Sat Dec 17 21 25 28 0000 2016,allydia was one of my first f/f ships https://t.co/z5vrzh3mde
Sat Dec 17 21 24 24 0000 2016,@adclaidekanes legit they were going to do the ritual together until deaton intervened but anyways
Sat Dec 17 21 23 56 0000 2016,this is your not so daily reminder that allison and lydia were each other's anchors
Sat Dec 17 21 23 15 0000 2016,"rt @lydilinski: oh my
https://t.co/eszg9gmb2h"
Sat Dec 17 21 21 28 0000 2016,rt @teenwolfnewsmtv: tyler posey on set of teen wolf! https://t.co/hidhtlfraj
Sat Dec 17 21 18 40 0000 2016,rt @youngavengersaf: #makecatwomancubanagain selina's mom was a brown cubana.it's comic canon that selina is biracial &amp; half-cuban @margotr…
Sat Dec 17 21 17 13 0000 2016,rt @cwriverdalenews: pictures from yesterday's last day of filming for 2016 https://t.co/lsvd2qlbsg
Sat Dec 17 21 11 32 0000 2016,rt @emisonut: invented development  https://t.co/0bkjktthhw
Sat Dec 17 20 53 31 0000 2016,"rt @gailsimone: if a literary character saves lives and heals souls, then goddamn, let her do her work, says me. 
we need as much of that a…"
Sat Dec 17 10 26 18 0000 2016,rt @kat_mcnamara: the force is with us... #rogueone movie night with my favorite wookies ... @starwars https://t.co/t4xqwxxtwt
Sat Dec 17 07 07 09 0000 2016,@cameronhoodkin no offense but date
Sat Dec 17 07 06 07 0000 2016,@adclaidekanes i'm still behind on lot but that's fine
Sat Dec 17 07 05 54 0000 2016,@adclaidekanes maybe he was on set before this and i'm just now noticing but anyways
Sat Dec 17 07 05 31 0000 2016,arthurs there which means rip is finally back thank u https://t.co/rszgvyks6j
Sat Dec 17 06 37 24 0000 2016,@adclaidekanes i wish i could do ps i'd 100% do a shared tropes gifset for them
Sat Dec 17 06 36 37 0000 2016,"thea and malia both have the evil dad + struggling against their nature thing going on,,,"
Sat Dec 17 06 13 42 0000 2016,now lemme upgrade ya https://t.co/ucgbvxzcrc
Sat Dec 17 05 38 16 0000 2016,@cameronhoodkin no it's local pizza but its good
Sat Dec 17 05 37 43 0000 2016,@cameronhoodkin come have pizza w/ me
Sat Dec 17 05 33 18 0000 2016,"@cameronhoodkin i mean fandom can influence me too but ""mean and hateful"",,, thats really rich"
Sat Dec 17 05 30 30 0000 2016,@lydiamcrtins for some reason i sang the first couples of words like glad you came by the wanted
Sat Dec 17 05 21 31 0000 2016,rt @spencersjareaus: ill die for these those this picture.    ????? https://t.co/batakxjcgd
Sat Dec 17 04 56 51 0000 2016,@forever_cabaeyo not much they just panned around and let everyone say hi and answered a question or 2; they weren't streaming long
Sat Dec 17 04 54 12 0000 2016,@naesheims i saw some people i follow talking about being blocked by them so i went to look and ????? literally no clue
Sat Dec 17 04 35 38 0000 2016,"hey this is just a reminder that if ur not calling ur friends/mutuals out for the problematic shit they're doing, you're part of the problem"
Sat Dec 17 04 18 42 0000 2016,"@blcakcanary it has to be a troll account....,,..,.,right"
Sat Dec 17 04 18 01 0000 2016,"@adclaidekanes i mean i don't actually care but considering i participate in very little discourse besides rting, this is really funny ????"
Sat Dec 17 04 15 58 0000 2016,what........ https://t.co/ogh2ye8zyt
Sat Dec 17 04 00 34 0000 2016,rt @phiiipshea: im crying  https://t.co/qrmg10ulus
Sat Dec 17 03 59 20 0000 2016,"rt @ryankpotter: @auliicravalho gonna go watch #moana again, but this tome i'm brining my own glasses instead of the ones the theater provi…"
Sat Dec 17 03 58 04 0000 2016,@dearjohns u and the merch are both so cute
Sat Dec 17 03 31 23 0000 2016,rt @naesheims: @adclaidekanes allie u say this about every other boy
Sat Dec 17 02 22 56 0000 2016,"rt @alexs_danvers: archie: i think i'm in love with veronica 
betty: omg me too
archie: wait...what
betty: https://t.co/95l442qh42"
Sat Dec 17 02 19 28 0000 2016,mood https://t.co/mjktt6h7uv
Sat Dec 17 02 17 25 0000 2016,@adclaidekanes i can't believe i was around for it it was so short but
Sat Dec 17 02 16 44 0000 2016,kj and camila were so cute on her livestream
Sat Dec 17 01 18 36 0000 2016,"rt @tswiftla: even though taylor is on a ""break"" she had three #1 songs this year!
- this is what you came for
- better man
- i don't wanna…"
Sat Dec 17 01 17 39 0000 2016,rt @candicekp: winter hiatus starts now ! ☃️😝 https://t.co/ft2wbxqelc
Sat Dec 17 01 07 02 0000 2016,"rt @infobellarke: fan art friday | ""i will always find my way home to you"" #the100 #bellarkemonth credit: https://t.co/ranqqpdfmm https://t…"
Sat Dec 17 01 03 13 0000 2016,rt @supermeiissa: jake riley ended mon-el and ran away from kai parker because he ain't suicidal anyways jake is chris' best character 😴
Sat Dec 17 01 00 31 0000 2016,@kj_apa same
Sat Dec 17 01 00 05 0000 2016,"rt @baneandlewis: kat at the opening night of 'the king and i' yesterday. 
(via gettyimages) https://t.co/foabuwcsol"
Fri Dec 16 23 20 40 0000 2016,rt @birdarangs: my forever girls https://t.co/mso9imclud
Fri Dec 16 22 29 22 0000 2016,"rt @girlposts: the voices of aladdin &amp; princess jasmine singing ""a whole new world"" 20+ years later. iconic! https://t.co/88lp9zvxbx"
Fri Dec 16 22 24 30 0000 2016,rt @tvline: 2016 in review: @luciferonfox is our drama series guilty pleasure https://t.co/k873yekmdc https://t.co/d0z8dy0sdc
Fri Dec 16 21 44 51 0000 2016,@adclaidekanes any point to changing my profile and blog to christmas theme when it's the 16th https://t.co/gzqrn9bela
Fri Dec 16 21 43 59 0000 2016,"@adclaidekanes like it's been in the 70s, sometimes 80s even this month and my dad doesn't care to decorate or anything and is there even"
Fri Dec 16 21 43 20 0000 2016,i feel like i say this every year but it doesn't even feel like christmas and that makes me so sad
Fri Dec 16 21 40 35 0000 2016,"rt @capbbarnes: ""you made me the father of my dreams when i thought i only had 'fun uncle' potential"" https://t.co/igptavz79m"
Fri Dec 16 21 36 21 0000 2016,rt @trashvis: dude in the back looks like he came from the future to try and save kanye but was too late https://t.co/smrlqw06nr
Fri Dec 16 21 18 39 0000 2016,"rt @bettycooprr: why is she so cute im 
 https://t.co/rga4qewquy"
Fri Dec 16 21 00 23 0000 2016,@adelaidekane hope you've been having a wonderful last day of filming!! can't wait to see what you do next 💕
Fri Dec 16 20 57 23 0000 2016,rt @chloebennet4: agh i meant tight enough https://t.co/ordcwk0om1
Fri Dec 16 20 55 22 0000 2016,"rt @cnn: president obama on leaked emails: ""this was an obsession that dominated the news coverage"" https://t.co/uypqi3w42l https://t.co/4u…"
Fri Dec 16 20 52 52 0000 2016,rt @keiynanlonsdale: early birthday love from @cw_theflash cast n crew tonight 💛❤ https://t.co/hsocrct8y0
Fri Dec 16 20 46 37 0000 2016,rt @monaslut: who's gonna tell him that holland said stydia was the ross/rachel of tw.. https://t.co/eqxnt7heey
Fri Dec 16 20 43 01 0000 2016,rt @cnn: breaking: president obama vows retaliatory action against russia for its meddling in the us presidential election https://t.co/6r2…
Fri Dec 16 20 41 29 0000 2016,"rt @emilybett: act faster @willaaaah 
(see you soon)
((do you have snacks?))
(((what you wearing?)))
((((i need a favour))))
(((((the favou…"
Fri Dec 16 20 38 25 0000 2016,also i lvoe this audio
Fri Dec 16 20 38 14 0000 2016,i've honestly thought about this vine every day since it was posted https://t.co/gkjt9okiyj
Fri Dec 16 20 34 37 0000 2016,@lydiamcrtins ok ok
Fri Dec 16 20 05 27 0000 2016,"@lydiamcrtins wooooo sending god vibes your way as always, love u lots"
Fri Dec 16 20 04 54 0000 2016,@cameronhoodkin u can't post new vines next month
Fri Dec 16 20 03 53 0000 2016,@lydiamcrtins good morning i feel refreshed and i hope ur feelin a little better
Fri Dec 16 20 03 29 0000 2016,also god yall had to do this before s4 why
Fri Dec 16 20 03 00 0000 2016,is this not essentially what vine was . https://t.co/qirirdjvdr
Fri Dec 16 19 41 37 0000 2016,rt @popcrave: this medley of artists singing 'all i want for christmas' on carpool karaoke with james corden is everything 😍. https://t.co/…
Fri Dec 16 19 39 02 0000 2016,i slept almost 12 hours and i'm still tired why
Fri Dec 16 08 26 59 0000 2016,bellamy is in love with clarke goodnight
Fri Dec 16 08 19 01 0000 2016,rt @hijadepavlov: i can't believe star trek discovery ended star wars and it isn't even out https://t.co/vzljujy7js
Fri Dec 16 08 15 01 0000 2016,"rt @parabatime: bellamy blake: *appears on my screen*
me: i'm very proud of him. he's hard worker. he's kind. he's a great heart. he's toug…"
Fri Dec 16 08 02 22 0000 2016,"this audio . the way he says ""clarke"",,,,,,,,,, https://t.co/ovbzaazxrb"
Fri Dec 16 07 56 04 0000 2016,@adclaidekanes also that s4 scene is some straight up fanfic shit js
Fri Dec 16 07 55 26 0000 2016,thi s is so soft im gonana cry
Fri Dec 16 07 54 52 0000 2016,oh . my go d i didnt ask https://t.co/ujcbxt9x3b
Fri Dec 16 07 53 27 0000 2016,@lydiamcrtins oh no i hope you guys feel better soon :((( call in and rest up
Fri Dec 16 07 52 19 0000 2016,i will literally never not be bitter that they didn't get to be friends or even meet considering how similar they are
Fri Dec 16 07 51 30 0000 2016,"iris &amp; laurel | i love queens!

for @iriswestss 💞
cc lucidhale (vine by @queencanary) https://t.co/cqz2btoi3g"
Fri Dec 16 07 44 26 0000 2016,"candice kristina patton
      — 
cc annet
ac jojo's edits (vine by @flarrowfam) https://t.co/f66l4fgsmf"
Fri Dec 16 07 39 53 0000 2016,thanks thanks thanks https://t.co/iwk2czrmyq
Fri Dec 16 07 39 34 0000 2016,@lydiamcrtins definitely call in and don't get other people sick
Fri Dec 16 07 39 19 0000 2016,@lydiamcrtins u should probably go to urgent care if this keeps up into the weekend tbh
Fri Dec 16 07 28 48 0000 2016,@cameronhoodkin yeyeysyes i am excite
Fri Dec 16 07 28 22 0000 2016,@lydiamcrtins ur always sick how
Fri Dec 16 07 28 06 0000 2016,@cameronhoodkin sto p i knwo this
Fri Dec 16 07 27 48 0000 2016,@cameronhoodkin my last tweet didn't even make sense but anyways ok how about saturday night
